100,Bill Cunningham New York,Richard Press,430,10,English,"Biography, Documentary","“We all get dressed for Bill,” says Vogue editrix Anna Wintour. The “Bill” in question is 80+ New York Times photographer Bill Cunningham. For decades, this Schwinn-riding cultural anthropologist has been obsessively and inventively chronicling fashion trends and high society charity soirées for the Times Style section in his columns “On the Street” and “Evening Hours.” Documenting uptown fixtures (Wintour, Tom Wolfe, Brooke Astor, David Rockefeller—who all appear in the film out of their love for Bill), downtown eccentrics and everyone in between, Cunningham’s enormous body of work is more reliable than any catwalk as an expression of time, place and individual flair. In turn, Bill Cunningham New York is a delicate, funny and often poignant portrait of a dedicated artist whose only wealth is his own humanity and unassuming grace. (Zeitgeist Films)"
101,Together,Lukas Moodysson,430,11,Swedish,"Drama, Comedy",A group of young people all living under the same roof in mid-70's Sweden finds themselves questioning their long-held social and political beliefs as the world rapidly changes around them.  [IFC Films]
102,Hara-Kiri: Death of a Samurai,Takashi Miike,430,11,Japanese,Drama,"Revenge, honor and disgrace collide when a samurai's request to commit ritual suicide leads to a tense showdown with his feudal lord. [Tribeca Film]"
103,Tibet: Cry of the Snow Lion,Tom Piozet,430,11,English,"History, Documentary",A sweeping and compelling look at the struggle of the Tibetan people for freedom over the course of more than five decades.  (Artistic License Films)
104,Two Can Play That Game,Mark Brown,430,11,English,"Comedy, Romance","In this comedic battle of the sexes, Shante (Fox) is about to discover that not only are there no rules -- she's not the only one playing.  (Sony Pictures Entertainment)"
105,Ghosts of Cité Soleil,Asger Leth,430,10,English,"Action, Drama, Romance, War, Music, Documentary","Billed as a Caribbean epic of family, love and violence, this film takes us inside the lives of the notorious gang leaders who dominate the Haitian slum of Cite Soleil.  (ThinkFilm)"
106,Sunshine,István Szabó,430,11,English,"Drama, History, Romance, War",The story of three generations of scions during the tragic and turbulent history of Hungary in the 20th century.  Fiennes plays all three leads.
107,The Invisible War,Kirby Dick,425,17,English,"Drama, History, Crime, Documentary","An investigative and powerfully emotional documentary about the epidemic of rape of soldiers within the US military, the institutions that perpetuate and cover up its existence, and its profound personal and social consequences."
108,So Close,Corey Yuen,425,17,English,"Action, Adventure, Drama, Thriller, Comedy, Romance, Crime",The fast and furious action tale of two stunningly beautiful sisters who happen to be assassins -- and the brilliant female cop on a mission to catch them.  (Strand Releasing)
109,Saving Face,Alice Wu,425,17,English,"Drama, Comedy, Romance","A romantic comedy about a daughter struggling to understand her mother's heart, which ultimately allows her to understand her own.  A story of unspoken loves, contemporary and cultural taboos, and the journey of two women towards living their lives honestly.  (Sony Pictures Classics)"
110,Taboo,Nagisa Ôshima,425,19,Japanese,"Drama, History","Set in 1865 in a Kyoto samurai fortress, this movie explores the homosexual attraction between young recruits and their superiors."
111,Girlfight,Karyn Kusama,425,19,English,"Drama, Sport","A fierce rites of passage story about a quick-tempered young woman (Rodriguez) who finds discipline, self-respect and love in the most unlikely place - a boxing ring.  (Columbia Tristar Interactive)"
112,Body of War,Ellen Spiro,425,20,English,"War, Documentary","Body of War is an intimate and transformational feature documentary about the true face of war today. Meet Tomas Young, 25 years old, paralyzed from a bullet to his spine--wounded after serving in Iraq for less than a week. Body of War is Tomas' coming-home story as he evolves into a new person, coming to terms with his disability and finding his own unique, passionate voice against the war. The film is produced and directed by Phil Donahue and Ellen Spiro, and features two original songs by Eddie Vedder. Body of War is a naked, honest portrayal of what it's like inside the body, heart, and soul of this extraordinary and heroic young man. (The Film Sales Company)"
113,Kikujirô no natsu,Takeshi Kitano,425,21,Japanese,"Drama, Comedy","It's summer and nine-year old Masao (Sekiguchi) has no one to play with.   He decides to go in search of the mother he has never met.  Kikujiro (Takeshi), a brash, loudmouthed and irresponsible adult, agrees to accompany him on his quest.  Ultimately, the two of them end up at a destination that neither of them could have imagined.  (Sony Pictures Classics)"
114,American Desi,Piyush Dinker Pandya,425,21,English,"Drama, Comedy, Romance",A fun-loving romantic comedy focusing on the lives of second generation Indians in America. The story is set on a college campus and follows the exploits of an Indian freshman whose path in life takes a sharp detour down a road to self-discovery.  (Eros Entertainment)
115,Whatever It Takes,David Raynr,425,25,English,"Drama, Comedy, Romance",Based upon the classic Cyrano de Bergerac tale.  A socially inept boy (West)  teams up with an athletic type (Franco) to get their respective dream dates.
116,The Thirteenth Floor,Josef Rusnak,425,24,English,"Sci-Fi, Mystery, Thriller, Fantasy, Romance","A sci-fi thriller that explores the ominous possibility of computer-simulated universes, where people only believe they are real.  (Sony)"
117,Rififi (re-release),Jules Dassin,425,23,French,"Drama, Thriller, Crime, Film-Noir","A reissue of a classic French caper thriller in which Tony, fresh out of prison, teams with three cohorts to pull off a major jewel heist which goes awry.  The film's title is slang for ""rough stuff,"" and it's robbery sequence is famous for its exciting, completely silent robbery scene."
118,Deliver Us from Evil,Amy Berg,425,25,English,"Crime, Documentary","This controversial documentary is the story of Father Oliver O'Grady, the most notorious pedophile in the history of the modern Catholic Church."
119,Nine Queens,Fabián Bielinsky,425,27,Spanish,"Thriller, Crime","Set in Buenos Aires, this is the story of two small-time swindlers who team up after meeting in a convenience store and become involved in a half million-dollar deal.  (Sony Pictures Classics)"
120,Manito,Eric Eason,425,24,English,"Drama, Family","Set, and vibrantly photographed, in the Washington Heights section of Manhattan, Manito is the fictional story of two days in the life of two Latino brothers, Junior and Manny. Employing techniques of cinema verite, the film vibrantly captures a neighborhoodand the people who live there.  (Film Movement)"
121,Pearl Jam Twenty,Cameron Crowe,425,25,English,"Music, Documentary","Pearl Jam Twenty chronicles the years leading up to the band’s formation, the chaos that ensued soon-after their rise to megastardom, their step back from center stage, and the creation of a trusted circle that would surround them—giving way to a work culture that would sustain them.  Told in big themes and bold colors with blistering sound, the film is carved from over 1200 hours of rarely-seen and never-before seen footage spanning the band’s career. Pearl Jam twenty is the definitive portrait of Pearl Jam: part concert film, part intimate insider –hang, part testimonial to the power of music and uncompromising artists. (Vinyl Films)"
122,Wayne's World,Penelope Spheeris,425,33,English,"Comedy, Music","In the tradition of “The Ten Commandments,” “Lawrence Of Arabia” and “Gandhi” comes a sweeping screen epic bursting with spectacle and drama... NOT!  It's Wayne's World, the hilarious, party-down movie of the year, featuring rockin' tunes, radical babes, and your most excellent hosts, Wayne Campbell (Myers) and Garth Algar (Carvey).  (Paramount Pictures)"
123,The U.S. vs. John Lennon,David Leaf,425,32,English,"Biography, Documentary","Exploring Vietnam-era struggles that remain relevant today, The U.S. vs. John Lennon tells the true story of the U.S. Government's attempts to silence John Lennon, the beloved musician and iconic advocate for peace.  (Lions Gate)"
124,A Simple Plan,Sam Raimi,425,31,English,"Drama, Thriller, Crime","Captivated by the lure of sudden wealth, the quiet rural lives of two brothers (Paxton, Thornton) erupt into conflicts of greed, paranoia and distrust when over four million dollars in cash is discovered at the remote site of a downed small airplane.  (Paramount Pictures)"
125,Summer Wars,Mamoru Hosoda,425,29,Japanese,"Adventure, Sci-Fi, Comedy, Animation","When teenage math prodigy Kenji solves a 2,056 digit math riddle sent to his cell phone, he unwittingly breaches the security barricade protecting Oz, a globe-spanning virtual world where millions of people and governments interact through their avatars, handling everything from online shopping and traffic control, to nuclear launch codes. Now a malicious AI program called Love Machine is hijacking Oz accounts, growing exponentially more powerful and sowing chaos and destruction in its wake. SUMMER WARS is a visual tour-de-force, with the amazing world of Oz as the highlight. Like the Internet as conceived by pop artist Haruki Murakami, Oz is a hallucinatory pixel parade of cool avatar designs, kung fu jackrabbits, toothy bears, and a bursting rainbow of colors. (GKIDS)"
